material_id,cpse_name,cpse_material_code,category,noun,modifier,description,unit_of_measure,attribute_values,technical_spec,unspsc_code,functional_equivalent_group,common_national_material_code,is_duplicate,ai_match_confidence,best_match_material_id,best_match_cpse,best_match_code,best_match_description
218,GAIL,GA000218,Bearings,BEARING,BALL,ball bearing seal type:heavy,EACHS,"{'Inside Diameter': '8""', 'Outside Diameter': '10""', 'Width': '2mm', 'Load Rating': '5HP', 'Seal Type': 'HEAVY'}","Inside Diameter: 8"" | Outside Diameter: 10"" | Width: 2mm | Load Rating: 5HP | Seal Type: HEAVY",31170062,218,CNMC-000218,False,60.8,217,NTPC,NT000217,BEARING BALL TYPE Load Rating:5HP
5,BPCL,BP000005,Pipes & Tubes,PIPE,CARBON STEEL,CARBON STEEL PIPE End Type:LIGHT,FOOT,"{'Diameter': '8""', 'Wall Thickness': '10mm', 'Length': '3M', 'Material Grade': 'STAINLESS STEEL 304', 'End Type': 'LIGHT'}","Diameter: 8"" | Wall Thickness: 10mm | Length: 3M | Material Grade: STAINLESS STEEL 304 | End Type: LIGHT",27100067,5,CNMC-000005,False,69.2,3,HPCL,HP000003,PIPE CARBON STEEL TYPE Length:3M
643,BPCL,BP000643,Gaskets & Seals,O-RING,GRAPHITE,GRAPHITE TYPE O-RING Material:BRONZE,NOS,"{'Inner Diameter': '4""', 'Outer Diameter': '3/4""', 'Thickness': '20mm', 'Material': 'BRONZE', 'Pressure Rating': '600 PSI'}","Inner Diameter: 4"" | Outer Diameter: 3/4"" | Thickness: 20mm | Material: BRONZE | Pressure Rating: 600 PSI",31180009,642,CNMC-000642,True,100.0,644,SAIL,SA000644,GRAPHITE TYPE O-RING Material:BRONZE
875,BPCL,BP000875,Electrical,CIRCUIT BREAKER,MV,CIRCUIT BREAKER MV STD,NOS,{},,26000027,874,CNMC-000874,True,80.0,874,BPCL,BP000874,CIRCUIT BREAKER MV STD
613,BPCL,BP000613,Gaskets & Seals,O-RING,METAL JACKETED,O-RING (METAL JACKETED) Thickness:20mm,NOS,"{'Inner Diameter': '1""', 'Outer Diameter': '12""', 'Thickness': '20mm', 'Material': 'STAINLESS STEEL 316', 'Pressure Rating': '300 PSI'}","Inner Diameter: 1"" | Outer Diameter: 12"" | Thickness: 20mm | Material: STAINLESS STEEL 316 | Pressure Rating: 300 PSI",31180009,613,CNMC-000613,False,63.7,612,NTPC,NT000612,METAL JACKETED O-RING Material:STAINLESS STEEL 316
739,BHEL,BH000739,Instruments,TEMPERATURE TRANSMITTER,SMART,TEMPERATURE TRANSMITTER SMART TYPE Range:0-16 BAR,NOS,"{'Range': '0-16 BAR', 'Accuracy': 'STD', 'Output Signal': 'LIGHT', 'Process Connection': 'HEAVY', 'Housing Material': 'CARBON STEEL'}",Range: 0-16 BAR | Accuracy: STD | Output Signal: LIGHT | Process Connection: HEAVY | Housing Material: CARBON STEEL,41000059,739,CNMC-000739,True,90.7,743,IOCL,IO000743,TEMPERATURE TRANSMITTER-SMART Range:0-16 BAR
547,HPCL,HP000547,Electrical,MOTOR,CONTROL,CONTROL MOTOR Conductor Material:STAINLESS STEEL 304,METER,"{'Voltage': '33KV', 'Current Rating': '10KW', 'Power Rating': '20HP', 'Conductor Material': 'STAINLESS STEEL 304', 'Insulation Type': 'NORMAL'}",Voltage: 33KV | Current Rating: 10KW | Power Rating: 20HP | Conductor Material: STAINLESS STEEL 304 | Insulation Type: NORMAL,26000034,545,CNMC-000545,True,93.0,545,BHEL,BH000545,control type motor conductor material:stainless steel 304
726,BHEL,BH000726,Instruments,PRESSURE GAUGE,PNEUMATIC,PNEUMATIC PRESSURE GAUGE Output Signal:HEAVY,EACH,"{'Range': '0-25 BAR', 'Accuracy': 'NORMAL', 'Output Signal': 'HEAVY', 'Process Connection': 'LIGHT', 'Housing Material': 'BRONZE'}",Range: 0-25 BAR | Accuracy: NORMAL | Output Signal: HEAVY | Process Connection: LIGHT | Housing Material: BRONZE,41000061,726,CNMC-000726,False,61.4,725,BPCL,BP000725,PRESSURE GAUGE (PNEUMATIC) Process Connection:LIGHT
684,CPCL,CP000684,Instruments,CONTROL VALVE,ANALOG,ANALOG CONTROL VALVE Accuracy:STD,EACH,"{'Range': '0-16 BAR', 'Accuracy': 'STD', 'Output Signal': 'HEAVY', 'Process Connection': 'HEAVY', 'Housing Material': 'CAST IRON'}",Range: 0-16 BAR | Accuracy: STD | Output Signal: HEAVY | Process Connection: HEAVY | Housing Material: CAST IRON,41000013,682,CNMC-000682,True,100.0,682,SAIL,SA000682,ANALOG CONTROL VALVE Accuracy:STD
99,CCL,CC000099,Valves,VALVE,CHECK,"VALVE (CHECK) Size:2""",NOS,"{'Size': '2""', 'Pressure Rating': '900 PSI', 'Body Material': 'CAST IRON', 'End Connection': 'HIGH', 'Temperature Rating': '5KW'}","Size: 2"" | Pressure Rating: 900 PSI | Body Material: CAST IRON | End Connection: HIGH | Temperature Rating: 5KW",40140061,97,CNMC-000097,True,100.0,97,BHEL,BH000097,"VALVE (CHECK) Size:2"""
728,BPCL,BP000728,Instruments,TEMPERATURE TRANSMITTER,SMART,TEMPERATURE TRANSMITTER (SMART) Range:0-10 BAR,EACHS,"{'Range': '0-10 BAR', 'Accuracy': 'LIGHT', 'Output Signal': 'LIGHT', 'Process Connection': 'NORMAL', 'Housing Material': 'ALLOY STEEL'}",Range: 0-10 BAR | Accuracy: LIGHT | Output Signal: LIGHT | Process Connection: NORMAL | Housing Material: ALLOY STEEL,41000059,728,CNMC-000728,True,100.0,729,ONGC,ON000729,TEMPERATURE TRANSMITTER-SMART Range:0-10 BAR
574,SAIL,SA000574,Electrical,CIRCUIT BREAKER,INSTRUMENTATION,CIRCUIT BREAKER (INSTRUMENTATION) Insulation Type:HEAVY,NOS,"{'Voltage': '230V', 'Current Rating': '50KW', 'Power Rating': '10HP', 'Conductor Material': 'CARBON STEEL', 'Insulation Type': 'HEAVY'}",Voltage: 230V | Current Rating: 50KW | Power Rating: 10HP | Conductor Material: CARBON STEEL | Insulation Type: HEAVY,26000027,574,CNMC-000574,False,66.1,575,NTPC,NT000575,CIRCUIT BREAKER-INSTRUMENTATION Current Rating:50KW
407,NTPC,NT000407,Fasteners,WASHER,SOCKET HEAD,WASHER (SOCKET HEAD) Length:20FT,NOS,"{'Diameter': '4""', 'Length': '20FT', 'Thread Pitch': 'LIGHT', 'Material Grade': 'CARBON STEEL', 'Finish': 'HIGH'}","Diameter: 4"" | Length: 20FT | Thread Pitch: LIGHT | Material Grade: CARBON STEEL | Finish: HIGH",31160015,406,CNMC-000406,True,100.0,406,CCL,CC000406,WASHER (SOCKET HEAD) Length:20FT
503,BPCL,BP000503,Pumps,PUMP,SUBMERSIBLE,PUMP-SUBMERSIBLE Head:HIGH,EACHS,"{'Flow Rate': '50 M3/H', 'Head': 'HIGH', 'Power': '50HP', 'Speed': 'HEAVY', 'Impeller Material': 'STAINLESS STEEL 316'}",Flow Rate: 50 M3/H | Head: HIGH | Power: 50HP | Speed: HEAVY | Impeller Material: STAINLESS STEEL 316,40150077,503,CNMC-000503,False,65.4,500,SAIL,SA000500,PUMP (SUBMERSIBLE) Speed:HEAVY
48,ONGC,ON000048,Pipes & Tubes,PIPE,GALVANIZED,PIPE (GALVANIZED) Material Grade:CARBON STEEL,FOOT,"{'Diameter': '1/2""', 'Wall Thickness': '15mm', 'Length': '3M', 'Material Grade': 'CARBON STEEL', 'End Type': 'LIGHT'}","Diameter: 1/2"" | Wall Thickness: 15mm | Length: 3M | Material Grade: CARBON STEEL | End Type: LIGHT",27100067,48,CNMC-000048,False,63.6,50,GAIL,GA000050,PIPE-GALVANIZED End Type:LIGHT
33,NTPC,NT000033,Pipes & Tubes,TUBING,WELDED,TUBING WELDED TYPE Length:3M,FOOT,"{'Diameter': '1""', 'Wall Thickness': '3mm', 'Length': '3M', 'Material Grade': 'CAST IRON', 'End Type': 'NORMAL'}","Diameter: 1"" | Wall Thickness: 3mm | Length: 3M | Material Grade: CAST IRON | End Type: NORMAL",27100056,33,CNMC-000033,False,66.5,32,HPCL,HP000032,TUBING WELDED TYPE Material Grade:CAST IRON
201,HPCL,HP000201,Valves,VALVE,BALL,valve-ball end connection:normal,NOS,"{'Size': '4""', 'Pressure Rating': '900 PSI', 'Body Material': 'CAST IRON', 'End Connection': 'NORMAL', 'Temperature Rating': '50KW'}","Size: 4"" | Pressure Rating: 900 PSI | Body Material: CAST IRON | End Connection: NORMAL | Temperature Rating: 50KW",40140061,201,CNMC-000201,True,88.0,202,BPCL,BP000202,BALL VALVE End Connection:NORMAL
135,BPCL,BP000135,Valves,VALVE,GATE,VALVE (GATE) Pressure Rating:600 PSI,NOS,"{'Size': '10""', 'Pressure Rating': '600 PSI', 'Body Material': 'ALLOY STEEL', 'End Connection': 'HEAVY', 'Temperature Rating': '5HP'}","Size: 10"" | Pressure Rating: 600 PSI | Body Material: ALLOY STEEL | End Connection: HEAVY | Temperature Rating: 5HP",40140061,135,CNMC-000135,False,62.0,133,BHEL,BH000133,VALVE-GATE Temperature Rating:5HP
28,HPCL,HP000028,Pipes & Tubes,TUBE,SEAMLESS,seamless type tube material grade:stainless steel 304,METERS,"{'Diameter': '1""', 'Wall Thickness': '2mm', 'Length': '3M', 'Material Grade': 'STAINLESS STEEL 304', 'End Type': 'HEAVY'}","Diameter: 1"" | Wall Thickness: 2mm | Length: 3M | Material Grade: STAINLESS STEEL 304 | End Type: HEAVY",27100037,25,CNMC-000025,True,100.0,25,BPCL,BP000025,SEAMLESS TYPE TUBE Material Grade:STAINLESS STEEL 304
790,NTPC,NT000790,Pipes & Tubes,TUBING,WELDED,TUBING WELDED STD,METER,{},,27100056,790,CNMC-000790,False,50.4,777,ONGC,ON000777,TUBING WELDED CUSTOM
231,BHEL,BH000231,Bearings,BEARING,TAPERED ROLLER,TAPERED ROLLER TYPE BEARING Seal Type:NORMAL,NOSS,"{'Inside Diameter': '3/4""', 'Outside Diameter': '10""', 'Width': '20mm', 'Load Rating': '10KW', 'Seal Type': 'NORMAL'}","Inside Diameter: 3/4"" | Outside Diameter: 10"" | Width: 20mm | Load Rating: 10KW | Seal Type: NORMAL",31170062,230,CNMC-000230,True,88.9,232,ONGC,ON000232,BEARING (TAPERED ROLLER) Seal Type:NORMAL
490,GAIL,GA000490,Pumps,PUMP,POSITIVE DISPLACEMENT,"PUMP, POSITIVE DISPLACEMENT Head:NORMAL",NOS,"{'Flow Rate': '25 M3/H', 'Head': 'NORMAL', 'Power': '15HP', 'Speed': 'HEAVY', 'Impeller Material': 'STAINLESS STEEL 316'}",Flow Rate: 25 M3/H | Head: NORMAL | Power: 15HP | Speed: HEAVY | Impeller Material: STAINLESS STEEL 316,40150077,486,CNMC-000486,True,100.0,486,IOCL,IO000486,"PUMP, POSITIVE DISPLACEMENT Head:NORMAL"
379,IOCL,IO000379,Fasteners,NUT,HEX HEAD,HEX HEAD NUT Thread Pitch:LIGHT,KG,"{'Diameter': '10""', 'Length': '3M', 'Thread Pitch': 'LIGHT', 'Material Grade': 'CARBON STEEL', 'Finish': 'STD'}","Diameter: 10"" | Length: 3M | Thread Pitch: LIGHT | Material Grade: CARBON STEEL | Finish: STD",31160062,379,CNMC-000379,False,66.3,316,GAIL,GA000316,SOCKET HEAD NUT Thread Pitch:LIGHT
289,ONGC,ON000289,Bearings,BEARING,ROLLER,ROLLER TYPE BEARING Load Rating:5HP,NOSS,"{'Inside Diameter': '3""', 'Outside Diameter': '3""', 'Width': '12mm', 'Load Rating': '5HP', 'Seal Type': 'STD'}","Inside Diameter: 3"" | Outside Diameter: 3"" | Width: 12mm | Load Rating: 5HP | Seal Type: STD",31170062,287,CNMC-000287,True,87.1,287,CPCL,CP000287,BEARING (ROLLER) Load Rating:5HP
419,BHEL,BH000419,Pumps,PUMP,MULTISTAGE,MULTISTAGE PUMP Flow Rate:25 M3/H,EACH,"{'Flow Rate': '25 M3/H', 'Head': 'STD', 'Power': '10HP', 'Speed': 'NORMAL', 'Impeller Material': 'STAINLESS STEEL 304'}",Flow Rate: 25 M3/H | Head: STD | Power: 10HP | Speed: NORMAL | Impeller Material: STAINLESS STEEL 304,40150077,419,CNMC-000419,False,58.9,417,BPCL,BP000417,PUMP (MULTISTAGE) Head:STD
675,CCL,CC000675,Instruments,LEVEL SWITCH,ELECTRONIC,"LEVEL SWITCH, ELECTRONIC Accuracy:HIGH",NOS,"{'Range': '0-16 BAR', 'Accuracy': 'HIGH', 'Output Signal': 'STD', 'Process Connection': 'HEAVY', 'Housing Material': 'STAINLESS STEEL 316'}",Range: 0-16 BAR | Accuracy: HIGH | Output Signal: STD | Process Connection: HEAVY | Housing Material: STAINLESS STEEL 316,41000004,675,CNMC-000675,False,79.4,676,HPCL,HP000676,ELECTRONIC TYPE LEVEL SWITCH Accuracy:HIGH
392,BHEL,BH000392,Fasteners,SCREW,LOCK,"SCREW, LOCK Finish:STD",KG,"{'Diameter': '8""', 'Length': '20FT', 'Thread Pitch': 'LIGHT', 'Material Grade': 'CAST IRON', 'Finish': 'STD'}","Diameter: 8"" | Length: 20FT | Thread Pitch: LIGHT | Material Grade: CAST IRON | Finish: STD",31160062,392,CNMC-000392,False,77.2,393,SAIL,SA000393,LOCK TYPE SCREW Finish:STD
593,IOCL,IO000593,Gaskets & Seals,PACKING,GRAPHITE,GRAPHITE PACKING Material:ALLOY STEEL,EACHS,"{'Inner Diameter': '12""', 'Outer Diameter': '3/4""', 'Thickness': '12mm', 'Material': 'ALLOY STEEL', 'Pressure Rating': '2500 PSI'}","Inner Diameter: 12"" | Outer Diameter: 3/4"" | Thickness: 12mm | Material: ALLOY STEEL | Pressure Rating: 2500 PSI",31180089,592,CNMC-000592,True,85.5,592,BPCL,BP000592,PACKING GRAPHITE TYPE Material:ALLOY STEEL
499,HPCL,HP000499,Pumps,PUMP,SUBMERSIBLE,PUMP (SUBMERSIBLE) Impeller Material:STAINLESS STEEL 316,NOS,"{'Flow Rate': '50 M3/H', 'Head': 'HIGH', 'Power': '50HP', 'Speed': 'HEAVY', 'Impeller Material': 'STAINLESS STEEL 316'}",Flow Rate: 50 M3/H | Head: HIGH | Power: 50HP | Speed: HEAVY | Impeller Material: STAINLESS STEEL 316,40150077,499,CNMC-000499,True,100.0,501,IOCL,IO000501,PUMP-SUBMERSIBLE Impeller Material:STAINLESS STEEL 316
139,SAIL,SA000139,Valves,VALVE,CHECK,CHECK TYPE VALVE Body Material:CAST IRON,EACHS,"{'Size': '4""', 'Pressure Rating': '600 PSI', 'Body Material': 'CAST IRON', 'End Connection': 'HEAVY', 'Temperature Rating': '10HP'}","Size: 4"" | Pressure Rating: 600 PSI | Body Material: CAST IRON | End Connection: HEAVY | Temperature Rating: 10HP",40140061,137,CNMC-000137,True,94.2,137,GAIL,GA000137,VALVE CHECK TYPE Body Material:CAST IRON
63,HPCL,HP000063,Pipes & Tubes,TUBING,GALVANIZED,"galvanized tubing diameter:10""",FOOT,"{'Diameter': '10""', 'Wall Thickness': '3mm', 'Length': '6M', 'Material Grade': 'BRONZE', 'End Type': 'HEAVY'}","Diameter: 10"" | Wall Thickness: 3mm | Length: 6M | Material Grade: BRONZE | End Type: HEAVY",27100056,63,CNMC-000063,True,85.4,65,ONGC,ON000065,"TUBING-GALVANIZED Diameter:10"""
472,ONGC,ON000472,Pumps,PUMP,SUBMERSIBLE,PUMP (SUBMERSIBLE) Head:NORMAL,EACH,"{'Flow Rate': '10 M3/H', 'Head': 'NORMAL', 'Power': '50HP', 'Speed': 'LIGHT', 'Impeller Material': 'CAST IRON'}",Flow Rate: 10 M3/H | Head: NORMAL | Power: 50HP | Speed: LIGHT | Impeller Material: CAST IRON,40150077,472,CNMC-000472,True,100.0,473,IOCL,IO000473,"pump, submersible head:normal"
648,BPCL,BP000648,Gaskets & Seals,O-RING,RUBBER,"RUBBER O-RING Inner Diameter:4""",EACH,"{'Inner Diameter': '4""', 'Outer Diameter': '3/4""', 'Thickness': '12mm', 'Material': 'CAST IRON', 'Pressure Rating': '300 PSI'}","Inner Diameter: 4"" | Outer Diameter: 3/4"" | Thickness: 12mm | Material: CAST IRON | Pressure Rating: 300 PSI",31180009,648,CNMC-000648,True,86.7,650,NTPC,NT000650,"O-RING (RUBBER) Inner Diameter:4"""
129,BHEL,BH000129,Valves,VALVE,PRESSURE RELIEF,valve (pressure relief) body material:bronze,EACH,"{'Size': '1/2""', 'Pressure Rating': '1500 PSI', 'Body Material': 'BRONZE', 'End Connection': 'HIGH', 'Temperature Rating': '10KW'}","Size: 1/2"" | Pressure Rating: 1500 PSI | Body Material: BRONZE | End Connection: HIGH | Temperature Rating: 10KW",40140061,127,CNMC-000127,True,100.0,127,NTPC,NT000127,"VALVE, PRESSURE RELIEF Body Material:BRONZE"
878,BPCL,BP000878,Pumps,PUMP,CENTRIFUGAL,PUMP CENTRIFUGAL STD,EACH,{},,40150077,878,CNMC-000878,True,80.0,900,HPCL,HP000900,PUMP CENTRIFUGAL STD
521,HPCL,HP000521,Electrical,CABLE,CONTROL,CONTROL TYPE CABLE Power Rating:50HP,EACH,"{'Voltage': '11KV', 'Current Rating': '5KW', 'Power Rating': '50HP', 'Conductor Material': 'STAINLESS STEEL 304', 'Insulation Type': 'NORMAL'}",Voltage: 11KV | Current Rating: 5KW | Power Rating: 50HP | Conductor Material: STAINLESS STEEL 304 | Insulation Type: NORMAL,26000075,521,CNMC-000521,True,84.5,523,NTPC,NT000523,CABLE (CONTROL) Power Rating:50HP
65,ONGC,ON000065,Pipes & Tubes,TUBING,GALVANIZED,"TUBING-GALVANIZED Diameter:10""",METER,"{'Diameter': '10""', 'Wall Thickness': '3mm', 'Length': '6M', 'Material Grade': 'BRONZE', 'End Type': 'HEAVY'}","Diameter: 10"" | Wall Thickness: 3mm | Length: 6M | Material Grade: BRONZE | End Type: HEAVY",27100056,63,CNMC-000063,True,85.4,63,HPCL,HP000063,"galvanized tubing diameter:10"""
15,BHEL,BH000015,Pipes & Tubes,TUBE,GALVANIZED,"GALVANIZED TYPE TUBE Diameter:6""",FOOT,"{'Diameter': '6""', 'Wall Thickness': '15mm', 'Length': '3M', 'Material Grade': 'STAINLESS STEEL 316', 'End Type': 'HIGH'}","Diameter: 6"" | Wall Thickness: 15mm | Length: 3M | Material Grade: STAINLESS STEEL 316 | End Type: HIGH",27100037,15,CNMC-000015,False,74.2,17,IOCL,IO000017,"TUBE (GALVANIZED) Diameter:6"""
157,SAIL,SA000157,Valves,VALVE,GLOBE,VALVE-GLOBE Pressure Rating:300 PSI,NOS,"{'Size': '3/4""', 'Pressure Rating': '300 PSI', 'Body Material': 'ALLOY STEEL', 'End Connection': 'STD', 'Temperature Rating': '5KW'}","Size: 3/4"" | Pressure Rating: 300 PSI | Body Material: ALLOY STEEL | End Connection: STD | Temperature Rating: 5KW",40140061,156,CNMC-000156,True,90.1,159,GAIL,GA000159,GLOBE VALVE Pressure Rating:300 PSI
41,BPCL,BP000041,Pipes & Tubes,TUBE,CARBON STEEL,CARBON STEEL TYPE TUBE Material Grade:CAST IRON,FOOT,"{'Diameter': '6""', 'Wall Thickness': '20mm', 'Length': '20FT', 'Material Grade': 'CAST IRON', 'End Type': 'HEAVY'}","Diameter: 6"" | Wall Thickness: 20mm | Length: 20FT | Material Grade: CAST IRON | End Type: HEAVY",27100037,39,CNMC-000039,True,91.4,39,ONGC,ON000039,TUBE-CARBON STEEL Material Grade:CAST IRON
493,NTPC,NT000493,Pumps,PUMP,MULTISTAGE,"PUMP, MULTISTAGE Flow Rate:100 M3/H",NOSS,"{'Flow Rate': '100 M3/H', 'Head': 'HIGH', 'Power': '100HP', 'Speed': 'HIGH', 'Impeller Material': 'STAINLESS STEEL 304'}",Flow Rate: 100 M3/H | Head: HIGH | Power: 100HP | Speed: HIGH | Impeller Material: STAINLESS STEEL 304,40150077,493,CNMC-000493,False,64.5,441,BHEL,BH000441,"PUMP, POSITIVE DISPLACEMENT Flow Rate:100 M3/H"
380,SAIL,SA000380,Fasteners,NUT,HEX HEAD,HEX HEAD TYPE NUT Material Grade:CARBON STEEL,KGS,"{'Diameter': '10""', 'Length': '3M', 'Thread Pitch': 'LIGHT', 'Material Grade': 'CARBON STEEL', 'Finish': 'STD'}","Diameter: 10"" | Length: 3M | Thread Pitch: LIGHT | Material Grade: CARBON STEEL | Finish: STD",31160062,380,CNMC-000380,True,93.4,383,NTPC,NT000383,HEX HEAD NUT Material Grade:CARBON STEEL
188,CCL,CC000188,Valves,VALVE,BUTTERFLY,BUTTERFLY TYPE VALVE End Connection:LIGHT,EACH,"{'Size': '2""', 'Pressure Rating': '300 PSI', 'Body Material': 'CARBON STEEL', 'End Connection': 'LIGHT', 'Temperature Rating': '100HP'}","Size: 2"" | Pressure Rating: 300 PSI | Body Material: CARBON STEEL | End Connection: LIGHT | Temperature Rating: 100HP",40140061,185,CNMC-000185,True,86.4,185,SAIL,SA000185,VALVE (BUTTERFLY) End Connection:LIGHT
764,CPCL,CP000764,Gaskets & Seals,PACKING,RUBBER,PACKING RUBBER SPECIAL,NOS,{},,31180089,764,CNMC-000764,False,46.1,655,NTPC,NT000655,"PACKING RUBBER TYPE Outer Diameter:2"""
217,NTPC,NT000217,Bearings,BEARING,BALL,BEARING BALL TYPE Load Rating:5HP,EACH,"{'Inside Diameter': '8""', 'Outside Diameter': '10""', 'Width': '2mm', 'Load Rating': '5HP', 'Seal Type': 'HEAVY'}","Inside Diameter: 8"" | Outside Diameter: 10"" | Width: 2mm | Load Rating: 5HP | Seal Type: HEAVY",31170062,217,CNMC-000217,False,63.1,216,CCL,CC000216,BALL TYPE BEARING Width:2mm
792,NTPC,NT000792,Pipes & Tubes,TUBING,STAINLESS STEEL,TUBING STAINLESS STEEL SPECIAL,FOOT,{},,27100056,792,CNMC-000792,True,80.0,896,HPCL,HP000896,TUBING STAINLESS STEEL SPECIAL
53,GAIL,GA000053,Pipes & Tubes,TUBE,WELDED,"tube, welded end type:light",METER,"{'Diameter': '3""', 'Wall Thickness': '5mm', 'Length': '10FT', 'Material Grade': 'CAST IRON', 'End Type': 'LIGHT'}","Diameter: 3"" | Wall Thickness: 5mm | Length: 10FT | Material Grade: CAST IRON | End Type: LIGHT",27100037,51,CNMC-000051,True,88.3,51,NTPC,NT000051,TUBE WELDED TYPE End Type:LIGHT
338,ONGC,ON000338,Fasteners,BOLT,HEX HEAD,BOLT-HEX HEAD Length:6M,KG,"{'Diameter': '3/4""', 'Length': '6M', 'Thread Pitch': 'STD', 'Material Grade': 'STAINLESS STEEL 304', 'Finish': 'HIGH'}","Diameter: 3/4"" | Length: 6M | Thread Pitch: STD | Material Grade: STAINLESS STEEL 304 | Finish: HIGH",31160064,334,CNMC-000334,True,86.7,339,CPCL,CP000339,BOLT HEX HEAD TYPE Length:6M
749,ONGC,ON000749,Instruments,PRESSURE GAUGE,DIGITAL,PRESSURE GAUGE (DIGITAL) Output Signal:LIGHT,NOS,"{'Range': '0-10 BAR', 'Accuracy': 'LIGHT', 'Output Signal': 'LIGHT', 'Process Connection': 'NORMAL', 'Housing Material': 'STAINLESS STEEL 304'}",Range: 0-10 BAR | Accuracy: LIGHT | Output Signal: LIGHT | Process Connection: NORMAL | Housing Material: STAINLESS STEEL 304,41000061,749,CNMC-000749,False,70.8,750,IOCL,IO000750,"PRESSURE GAUGE, DIGITAL Accuracy:LIGHT"
720,BPCL,BP000720,Instruments,PRESSURE GAUGE,DIGITAL,DIGITAL PRESSURE GAUGE Process Connection:LIGHT,EACH,"{'Range': '0-100 BAR', 'Accuracy': 'STD', 'Output Signal': 'STD', 'Process Connection': 'LIGHT', 'Housing Material': 'CARBON STEEL'}",Range: 0-100 BAR | Accuracy: STD | Output Signal: STD | Process Connection: LIGHT | Housing Material: CARBON STEEL,41000061,720,CNMC-000720,False,61.7,719,CCL,CC000719,PRESSURE GAUGE-DIGITAL Accuracy:STD
725,BPCL,BP000725,Instruments,PRESSURE GAUGE,PNEUMATIC,PRESSURE GAUGE (PNEUMATIC) Process Connection:LIGHT,NOS,"{'Range': '0-25 BAR', 'Accuracy': 'NORMAL', 'Output Signal': 'HEAVY', 'Process Connection': 'LIGHT', 'Housing Material': 'BRONZE'}",Range: 0-25 BAR | Accuracy: NORMAL | Output Signal: HEAVY | Process Connection: LIGHT | Housing Material: BRONZE,41000061,725,CNMC-000725,False,66.9,724,ONGC,ON000724,PRESSURE GAUGE-PNEUMATIC Housing Material:BRONZE
296,BPCL,BP000296,Bearings,BEARING,BALL,BEARING-BALL Width:20mm,EACHS,"{'Inside Diameter': '4""', 'Outside Diameter': '3""', 'Width': '20mm', 'Load Rating': '10HP', 'Seal Type': 'NORMAL'}","Inside Diameter: 4"" | Outside Diameter: 3"" | Width: 20mm | Load Rating: 10HP | Seal Type: NORMAL",31170062,291,CNMC-000291,True,100.0,291,NTPC,NT000291,bearing-ball width:20mm
702,SAIL,SA000702,Instruments,LEVEL SWITCH,ANALOG,"LEVEL SWITCH, ANALOG Output Signal:HEAVY",NOS,"{'Range': '0-10 BAR', 'Accuracy': 'HIGH', 'Output Signal': 'HEAVY', 'Process Connection': 'HEAVY', 'Housing Material': 'ALLOY STEEL'}",Range: 0-10 BAR | Accuracy: HIGH | Output Signal: HEAVY | Process Connection: HEAVY | Housing Material: ALLOY STEEL,41000004,702,CNMC-000702,False,68.2,703,BHEL,BH000703,"LEVEL SWITCH, ANALOG Process Connection:HEAVY"
252,GAIL,GA000252,Bearings,BEARING,ROLLER,"BEARING (ROLLER) Outside Diameter:1""",NOS,"{'Inside Diameter': '3/4""', 'Outside Diameter': '1""', 'Width': '10mm', 'Load Rating': '100HP', 'Seal Type': 'NORMAL'}","Inside Diameter: 3/4"" | Outside Diameter: 1"" | Width: 10mm | Load Rating: 100HP | Seal Type: NORMAL",31170062,250,CNMC-000250,True,100.0,250,BHEL,BH000250,"BEARING, ROLLER Outside Diameter:1"""
727,IOCL,IO000727,Instruments,TEMPERATURE TRANSMITTER,SMART,TEMPERATURE TRANSMITTER-SMART Housing Material:ALLOY STEEL,NOS,"{'Range': '0-10 BAR', 'Accuracy': 'LIGHT', 'Output Signal': 'LIGHT', 'Process Connection': 'NORMAL', 'Housing Material': 'ALLOY STEEL'}",Range: 0-10 BAR | Accuracy: LIGHT | Output Signal: LIGHT | Process Connection: NORMAL | Housing Material: ALLOY STEEL,41000059,727,CNMC-000727,False,61.9,729,ONGC,ON000729,TEMPERATURE TRANSMITTER-SMART Range:0-10 BAR
462,CPCL,CP000462,Pumps,PUMP,CENTRIFUGAL,CENTRIFUGAL TYPE PUMP Head:HEAVY,EACH,"{'Flow Rate': '10 M3/H', 'Head': 'HEAVY', 'Power': '50KW', 'Speed': 'HIGH', 'Impeller Material': 'STAINLESS STEEL 304'}",Flow Rate: 10 M3/H | Head: HEAVY | Power: 50KW | Speed: HIGH | Impeller Material: STAINLESS STEEL 304,40150077,462,CNMC-000462,False,63.4,459,IOCL,IO000459,PUMP CENTRIFUGAL TYPE Impeller Material:STAINLESS STEEL 304
456,GAIL,GA000456,Pumps,PUMP,POSITIVE DISPLACEMENT,"PUMP, POSITIVE DISPLACEMENT Flow Rate:100 M3/H",EACH,"{'Flow Rate': '100 M3/H', 'Head': 'STD', 'Power': '5HP', 'Speed': 'HIGH', 'Impeller Material': 'CARBON STEEL'}",Flow Rate: 100 M3/H | Head: STD | Power: 5HP | Speed: HIGH | Impeller Material: CARBON STEEL,40150077,456,CNMC-000456,True,89.4,458,IOCL,IO000458,positive displacement type pump flow rate:100 m3/h
